Compound ID,IUPAC Name,Canonical SMILES,Hazards,Irritant,,CompressedGas,Corrosive,AcuteToxic,EnvironmentalHazard,Flammable,HealthHazard,smiles_group_hash_list,smiles_group_combination_hash_list,could_not_collect_grouping_data,8476635666084025772,8235803944408928684,-6395335162540145673,-6938119978910330930,-1419285063414379283,-3029553949329063525,-6387208458259145122,-3591760740347034794,-7027758060846344173,5417732568996872224,3426517493413812718,7466902673901188654,7657157190451877373,157937674655627180,5754894033830190120,-721096655948466753,-7061205949564935567,-5877331182502998366,-8768250818613263290,-4080828936022145949,9096699422649640177,3794354955618978923,-3726284282587465855,1237953765966155363,2846841240943218879,7956038842932921305,608135253355063519,8358156185594236878,6329917274305690176,-6728157193715020982,-185073116466211572,-6573241786643243194,-3028691110946415619,-2806315048143161646,4156565889738873722,-5718228019821442177,813220339939607734
1232,3-amino-1-hydroxypyrrolidin-2-one,C1CN(C(=O)C1N)O,Irritant,1,0,0,0,0,0,0,0,"[8476635666084025772, 8235803944408928684, -6395335162540145673]","[571538545997096799, 2081300503543880099]",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,azane,N,"Compressed Gas, Corrosive, Acute Toxic, Irritant, Environmental Hazard, Corrosive, Acute Toxic, Irritant, Environmental Hazard, Compressed Gas, Corrosive, Acute Toxic, Environmental Hazard, Flammable, Compressed Gas, Corrosive, Irritant, Health Hazard, Environmental Hazard, Flammable, Compressed Gas, Corrosive, Irritant, Health Hazard, Environmental Hazard, Flammable, Compressed Gas, Corrosive, Irritant, Health Hazard, Compressed Gas, Corrosive, Acute Toxic, Environmental Hazard",1,0,1,1,1,1,1,1,[8235803944408928684],[],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6333,bromo(chloro)methane,C(Cl)Br,"Corrosive, Irritant, Corrosive, Irritant, Irritant, Irritant, Health Hazard",1,0,0,1,0,0,0,1,"[-7027758060846344173, 9096699422649640177, -3029553949329063525]","[2068941361803296004, -833939973320631894]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,oxalonitrile,C(#N)C#N,"Flammable, Compressed Gas, Acute Toxic, Environmental Hazard, Flammable, Acute Toxic, Environmental Hazard, Flammable, Compressed Gas, Acute Toxic, Irritant, Health Hazard, Flammable, Compressed Gas, Acute Toxic, Environmental Hazard",1,0,1,0,1,1,1,1,"[-7027758060846344173, 3794354955618978923, -3726284282587465855]","[-927560096013671299, -1530670306579034224]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,benzoic acid,C1=CC=C(C=C1)C(=O)O,"Corrosive, Irritant, Health Hazard, Corrosive, Irritant, Corrosive, Health Hazard, Corrosive, Health Hazard",1,0,0,1,0,0,0,1,"[-6938119978910330930, -7027758060846344173, 5417732568996872224, -6395335162540145673]","[-130819984474511397, -1610025491849471949, -1893878177318020091]",0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
